0,1
-3.6259869814742394,-2.731155814331591
-2.3378252366279146,-4.096438507772921
-2.69038331087948,-2.480087217171723
-2.3015683780510363,-1.5918779173336213
-1.7945944958045155,-2.3852441274540523
-3.2609115770714046,-1.815381003187171
-1.6076004002598898,-2.3657558471040883
-1.9507935774100909,-3.0072771923194748
-3.420762957978662,-3.2782490047135115
-1.5032383171659371,-1.8036402389306134
-4.498800798837792,-2.144511320298619
-1.89631458895953,-2.4487709891926004
-2.8023505292721356,-3.026407973082481
-1.7554891330097804,-2.3441978291420282
-3.626760185778152,-2.722807522020824
-2.6048277345724955,-3.0328938479234804
-2.219286002820011,-1.3728440745422992
-0.34841652224627817,-2.4875947250394597
-2.296230561361146,-1.4151464207357438
-1.7745940242089904,-1.9655602487544863
-3.185303591902023,-3.7267179765269765
-2.602685438201278,-4.644607955863554
-3.0290323285422973,-3.328580870572897
-2.4777077863786565,-2.9820873818159095
-2.0069436321133938,-2.7991043379644633
-2.1628667191841355,-3.043257161996686
-2.1159299980610706,-2.1445930684672403
-3.825554507660155,-1.1141609076091492
-4.079842511639486,-2.964685617869118
-3.4271962296653924,-2.5972640254732267
-1.6366811493699895,-2.1482041593329657
-3.7527686284768706,-2.4706793603362858
-2.1802988751908057,-2.3974741885514717
-2.558127496854044,-3.206532265093059
-3.1509220819267205,-1.916118865008131
-1.7120939377136346,-2.979480399688879
-2.288745975197749,-3.262815235651236
-4.791114859900325,-3.292191224641594
-4.636416969729697,-2.4824244516080776
-2.7046219481990668,-4.412700945380394
-2.3153260930701056,-3.7906475091603227
-3.0092670441932565,-2.195447408061358
-3.727531358421295,-2.884249775768307
-1.4163440181945504,-2.586536764060906
-4.094303358451708,-3.784131754837692
-2.416021692817141,-3.5761330567292204
-2.8352723169564418,-3.3212555817842
-3.652527035567309,-2.0049133490504514
-2.7087657483462233,-3.231780375063511
-3.597138727951906,-2.469540593254664
6.271919259709748,-1.5842373917994725
5.832885974831717,-1.0550354002696476
5.008913573836766,-1.6167482164967302
6.33025842660865,-0.33607689534669666
5.8958744550267035,-0.7348384355719214
4.919136203043049,-2.6876138074885603
7.134360995441352,-1.6046035423664375
6.686215501414109,-0.9302737606837643
5.542846562751584,-1.2046049776862506
6.068131447728761,-0.28732464611344855
5.881823662112782,-1.4470125041987216
4.173036184798564,-0.90198281224349
5.012562442062921,-0.9646313026050957
6.0038621317643335,-1.262495729736164
6.917963847296257,0.5423623682866975
6.411890663063543,-0.2855774774307499
7.9948283283125425,-1.1507849876878409
5.589565826056576,-0.666120824978511
5.579248855723856,-0.8365791767859062
6.235671551267318,-0.1320901018894802
7.166524851400233,0.6845988186208333
7.09689028023855,-1.5810598420630735
4.966156414552145,1.0589950321297927
6.288300014634836,0.9642255591874255
6.383687296872898,0.9434623883605502
5.951111396627956,-0.6033991662167281
6.78675237547037,0.571212091127294
5.967568688924709,-0.3645950869990092
5.9481459282464595,-0.10021260702312444
5.193503069442808,-1.3888966147335666
5.251475545802648,-0.009212593507078542
5.342330660008013,-1.063156151948837
4.538006413013614,-1.000462508234372
5.274117372782254,-0.8977834970888293
